task_id,fix_mode_attempt_count,status
HumanEval/0,1,pass
HumanEval/1,3,pass
HumanEval/2,0,pass
HumanEval/3,0,pass
HumanEval/4,0,pass
HumanEval/5,1,pass
HumanEval/6,1,pass
HumanEval/7,0,pass
HumanEval/8,1,pass
HumanEval/9,0,pass
HumanEval/10,4,pass
HumanEval/11,0,pass
HumanEval/12,0,pass
HumanEval/13,0,pass
HumanEval/14,0,pass
HumanEval/15,0,pass
HumanEval/16,0,pass
HumanEval/17,5,fail
HumanEval/18,0,pass
HumanEval/19,0,pass
HumanEval/20,0,pass
HumanEval/21,0,pass
HumanEval/22,0,pass
HumanEval/23,0,pass
HumanEval/24,0,pass
HumanEval/25,0,pass
HumanEval/26,5,fail
HumanEval/27,0,pass
HumanEval/28,0,pass
HumanEval/29,0,pass
HumanEval/30,0,pass
HumanEval/31,0,pass
HumanEval/32,5,fail
HumanEval/33,5,pass
HumanEval/34,0,pass
HumanEval/35,0,pass
HumanEval/36,0,pass
HumanEval/37,5,fail
HumanEval/38,2,pass
HumanEval/39,0,pass
HumanEval/40,0,pass
HumanEval/41,1,pass
HumanEval/42,0,pass
HumanEval/43,0,pass
HumanEval/44,0,pass
HumanEval/45,0,pass
HumanEval/46,0,pass
HumanEval/47,0,pass
HumanEval/48,0,pass
HumanEval/49,0,pass
HumanEval/50,2,pass
HumanEval/51,0,pass
HumanEval/52,0,pass
HumanEval/53,0,pass
HumanEval/54,0,pass
HumanEval/55,0,pass
HumanEval/56,0,pass
HumanEval/57,1,pass
HumanEval/58,0,pass
HumanEval/59,0,pass
HumanEval/60,0,pass
HumanEval/61,0,pass
HumanEval/62,0,pass
HumanEval/63,0,pass
HumanEval/64,1,pass
HumanEval/65,0,pass
HumanEval/66,0,pass
HumanEval/67,1,pass
HumanEval/68,0,pass
HumanEval/69,0,pass
HumanEval/70,0,pass
HumanEval/71,0,pass
HumanEval/72,0,pass
HumanEval/73,5,fail
HumanEval/74,0,pass
HumanEval/75,1,pass
HumanEval/76,5,fail
HumanEval/77,2,pass
HumanEval/78,2,pass
HumanEval/79,0,pass
HumanEval/80,2,pass
HumanEval/81,5,fail
HumanEval/82,0,pass
HumanEval/83,5,fail
HumanEval/84,5,fail
HumanEval/85,0,pass
HumanEval/86,0,pass
HumanEval/87,5,fail
HumanEval/88,0,pass
HumanEval/89,0,pass
HumanEval/90,0,pass
HumanEval/91,5,fail
HumanEval/92,0,pass
HumanEval/93,5,fail
HumanEval/94,1,pass
HumanEval/95,3,pass
HumanEval/96,0,pass
HumanEval/97,0,pass
HumanEval/98,5,pass
HumanEval/99,5,pass
HumanEval/100,3,pass
HumanEval/101,0,pass
HumanEval/102,0,pass
HumanEval/103,3,pass
HumanEval/104,0,pass
HumanEval/105,0,pass
HumanEval/106,1,pass
HumanEval/107,0,pass
HumanEval/108,3,pass
HumanEval/109,5,fail
HumanEval/110,5,fail
HumanEval/111,2,pass
HumanEval/112,0,pass
HumanEval/113,5,fail
HumanEval/114,0,pass
HumanEval/115,4,pass
HumanEval/116,3,pass
HumanEval/117,1,pass
HumanEval/118,5,fail
HumanEval/119,1,pass
HumanEval/120,5,fail
HumanEval/121,0,pass
HumanEval/122,0,pass
HumanEval/123,1,pass
HumanEval/124,0,pass
HumanEval/125,5,fail
HumanEval/126,1,pass
HumanEval/127,0,pass
HumanEval/128,5,fail
HumanEval/129,5,fail
HumanEval/130,5,fail
HumanEval/131,2,pass
HumanEval/132,5,fail
HumanEval/133,0,pass
HumanEval/134,5,pass
HumanEval/135,1,pass
HumanEval/136,0,pass
HumanEval/137,5,fail
HumanEval/138,4,pass
HumanEval/139,1,pass
HumanEval/140,5,fail
HumanEval/141,2,pass
HumanEval/142,5,fail
HumanEval/143,0,pass
HumanEval/144,0,pass
HumanEval/145,5,fail
HumanEval/146,1,pass
HumanEval/147,0,pass
HumanEval/148,5,fail
HumanEval/149,0,pass
HumanEval/150,0,pass
HumanEval/151,1,pass
HumanEval/152,0,pass
HumanEval/153,0,pass
HumanEval/154,0,pass
HumanEval/155,0,pass
HumanEval/156,0,pass
HumanEval/157,0,pass
HumanEval/158,0,pass
HumanEval/159,5,fail
HumanEval/160,5,fail
HumanEval/161,0,pass
HumanEval/162,0,pass
HumanEval/163,5,fail
