task_id,fix_mode_attempt_count,status
HumanEval/0,1,pass
HumanEval/1,0,pass
HumanEval/2,1,pass
HumanEval/3,4,pass
HumanEval/4,3,pass
HumanEval/5,2,pass
HumanEval/6,1,pass
HumanEval/7,0,pass
HumanEval/8,2,pass
HumanEval/9,2,pass
HumanEval/10,0,pass
HumanEval/11,0,pass
HumanEval/12,1,pass
HumanEval/13,0,pass
HumanEval/14,0,pass
HumanEval/15,0,pass
HumanEval/16,0,pass
HumanEval/17,2,pass
HumanEval/18,0,pass
HumanEval/19,1,pass
HumanEval/20,2,pass
HumanEval/21,4,pass
HumanEval/22,2,pass
HumanEval/23,0,pass
HumanEval/24,0,pass
HumanEval/25,1,pass
HumanEval/26,0,pass
HumanEval/27,0,pass
HumanEval/28,5,pass
HumanEval/29,1,pass
HumanEval/30,0,pass
HumanEval/31,0,pass
HumanEval/32,4,pass
HumanEval/33,0,pass
HumanEval/34,0,pass
HumanEval/35,0,pass
HumanEval/36,0,pass
HumanEval/37,0,pass
HumanEval/38,5,pass
HumanEval/39,3,pass
HumanEval/40,0,pass
HumanEval/41,0,pass
HumanEval/42,0,pass
HumanEval/43,0,pass
HumanEval/44,0,pass
HumanEval/45,0,pass
HumanEval/46,0,pass
HumanEval/47,0,pass
HumanEval/48,0,pass
HumanEval/49,0,pass
HumanEval/50,2,pass
HumanEval/51,0,pass
HumanEval/52,0,pass
HumanEval/53,0,pass
HumanEval/54,0,pass
HumanEval/55,0,pass
HumanEval/56,0,pass
HumanEval/57,0,pass
HumanEval/58,0,pass
HumanEval/59,0,pass
HumanEval/60,0,pass
HumanEval/61,0,pass
HumanEval/62,0,pass
HumanEval/63,0,pass
HumanEval/64,0,pass
HumanEval/65,5,fail
HumanEval/66,0,pass
HumanEval/67,5,pass
HumanEval/68,0,pass
HumanEval/69,0,pass
HumanEval/70,0,pass
HumanEval/71,0,pass
HumanEval/72,0,pass
HumanEval/73,0,pass
HumanEval/74,0,pass
HumanEval/75,0,pass
HumanEval/76,5,fail
HumanEval/77,1,pass
HumanEval/78,0,pass
HumanEval/79,0,pass
HumanEval/80,0,pass
HumanEval/81,1,pass
HumanEval/82,0,pass
HumanEval/83,1,pass
HumanEval/84,3,pass
HumanEval/85,0,pass
HumanEval/86,0,pass
HumanEval/87,0,pass
HumanEval/88,0,pass
HumanEval/89,0,pass
HumanEval/90,0,pass
HumanEval/91,5,fail
HumanEval/92,0,pass
HumanEval/93,5,fail
HumanEval/94,0,pass
HumanEval/95,1,pass
HumanEval/96,0,pass
HumanEval/97,0,pass
HumanEval/98,0,pass
HumanEval/99,2,pass
HumanEval/100,0,pass
HumanEval/101,0,pass
HumanEval/102,0,pass
HumanEval/103,0,pass
HumanEval/104,0,pass
HumanEval/105,0,pass
HumanEval/106,0,pass
HumanEval/107,0,pass
HumanEval/108,5,fail
HumanEval/109,0,pass
HumanEval/110,0,pass
HumanEval/111,2,pass
HumanEval/112,0,pass
HumanEval/113,0,pass
HumanEval/114,0,pass
HumanEval/115,0,pass
HumanEval/116,0,pass
HumanEval/117,0,pass
HumanEval/118,0,pass
HumanEval/119,5,fail
HumanEval/120,3,pass
HumanEval/121,0,pass
HumanEval/122,0,pass
HumanEval/123,0,pass
HumanEval/124,0,pass
HumanEval/125,0,pass
HumanEval/126,4,pass
HumanEval/127,5,fail
HumanEval/128,2,pass
HumanEval/129,5,fail
HumanEval/130,5,fail
HumanEval/131,0,pass
HumanEval/132,5,fail
HumanEval/133,1,pass
HumanEval/134,4,pass
HumanEval/135,1,pass
HumanEval/136,0,pass
HumanEval/137,4,pass
HumanEval/138,5,fail
HumanEval/139,0,pass
HumanEval/140,5,fail
HumanEval/141,0,pass
HumanEval/142,0,pass
HumanEval/143,0,pass
HumanEval/144,0,pass
HumanEval/145,5,fail
HumanEval/146,0,pass
HumanEval/147,0,pass
HumanEval/148,1,pass
HumanEval/149,0,pass
HumanEval/150,0,pass
HumanEval/151,0,pass
HumanEval/152,0,pass
HumanEval/153,0,pass
HumanEval/154,1,pass
HumanEval/155,0,pass
HumanEval/156,0,pass
HumanEval/157,1,pass
HumanEval/158,0,pass
HumanEval/159,0,pass
HumanEval/160,1,pass
HumanEval/161,0,pass
HumanEval/162,0,pass
HumanEval/163,5,fail
