task_id,fix_mode_attempt_count,status
BigCodeBench_0,0,pass
BigCodeBench_1,0,pass
BigCodeBench_2,0,pass
BigCodeBench_3,0,pass
BigCodeBench_4,1,pass
BigCodeBench_5,0,pass
BigCodeBench_6,5,fail
BigCodeBench_7,3,pass
BigCodeBench_8,0,pass
BigCodeBench_9,0,pass
BigCodeBench_10,0,pass
BigCodeBench_11,0,pass
BigCodeBench_12,5,fail
BigCodeBench_13,5,fail
BigCodeBench_14,5,fail
BigCodeBench_15,2,pass
BigCodeBench_16,0,pass
BigCodeBench_17,5,fail
BigCodeBench_18,5,fail
BigCodeBench_19,0,pass
BigCodeBench_20,0,pass
BigCodeBench_21,0,pass
BigCodeBench_22,0,pass
BigCodeBench_23,1,pass
BigCodeBench_24,0,pass
BigCodeBench_25,0,pass
BigCodeBench_26,5,fail
BigCodeBench_27,0,pass
BigCodeBench_28,0,pass
BigCodeBench_29,5,fail
BigCodeBench_30,0,pass
BigCodeBench_31,5,fail
BigCodeBench_32,5,fail
BigCodeBench_33,0,pass
BigCodeBench_34,0,pass
BigCodeBench_35,5,fail
BigCodeBench_36,5,fail
BigCodeBench_37,0,pass
BigCodeBench_38,0,pass
BigCodeBench_39,5,fail
BigCodeBench_40,1,pass
BigCodeBench_41,3,pass
BigCodeBench_42,1,pass
BigCodeBench_43,0,pass
BigCodeBench_44,5,fail
BigCodeBench_45,3,pass
BigCodeBench_46,5,fail
BigCodeBench_47,1,pass
BigCodeBench_48,0,pass
BigCodeBench_49,4,pass
BigCodeBench_50,5,fail
BigCodeBench_51,5,fail
BigCodeBench_52,0,pass
BigCodeBench_53,5,fail
BigCodeBench_54,0,pass
BigCodeBench_55,5,fail
BigCodeBench_56,0,pass
BigCodeBench_57,0,pass
BigCodeBench_58,0,pass
BigCodeBench_59,1,pass
BigCodeBench_60,0,pass
BigCodeBench_61,0,pass
BigCodeBench_62,1,pass
BigCodeBench_63,2,pass
BigCodeBench_64,5,fail
BigCodeBench_65,5,fail
BigCodeBench_66,5,fail
BigCodeBench_67,0,pass
BigCodeBench_68,0,pass
BigCodeBench_69,0,pass
BigCodeBench_70,5,fail
BigCodeBench_71,0,pass
BigCodeBench_72,1,pass
BigCodeBench_73,0,pass
BigCodeBench_74,4,pass
BigCodeBench_75,5,fail
BigCodeBench_76,3,pass
BigCodeBench_77,0,pass
